stream,tempsite,year,date,priordate,section,meantempper,avgredds,basin_areasqkm,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm,seclen,elap,catch,density,cpue,effabun,effden_permeter,lenmean,lensd,lenmed,wtmean,wtsd,wtmed,priorcatch,priorlenmean,priorwtmean,doy,density_log,cpue_log,effden_permeter_log,avgredds_log,strid,yrid,sectid
Blackrock,blackrock_1A,2021,2021-08-10,2021-08-01,1,15.665972222222225,NA,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,NA,NA,NA,NA,2,1,2.1
Blackrock,blackrock_1A,2021,2021-08-10,2021-08-01,2,15.665972222222225,NA,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,150,20.55,1,0.00666666666666666,0.048661800486618,3675,24.5,35,NA,35,0.34,NA,0.34,NA,NA,NA,222,-4.094344562222101,-2.835966522303155,3.1990811975400213,NA,2,1,2.2
Blackrock,blackrock_1A,2021,2021-08-10,2021-08-01,3,15.665972222222225,NA,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,150,9.566666667,1,0.00666666666666666,0.10452961672109654,1369,9.126666666666669,37,NA,37,0.46,NA,0.46,NA,NA,NA,222,-4.094344562222101,-2.166921828115294,2.212295621646585,NA,2,1,2.3
Blackrock,blackrock_1A,2021,2021-08-10,2021-08-01,4,15.665972222222225,NA,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,150,15.55,3,0.02,0.19292604501607716,3797,25.313333333333333,35,7.810249675906654,39,0.41,0.23302360395462085,0.48,NA,NA,NA,222,-3.506557897319982,-1.594913676583086,3.2317262368470208,NA,2,1,2.4
Blackrock,blackrock_1A,2021,2021-08-31,2021-08-10,1,13.463293651428572,NA,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,NA,NA,NA,NA,2,1,2.1
Blackrock,blackrock_1A,2021,2021-08-31,2021-08-10,2,13.463293651428572,NA,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,0.34,243,NA,NA,NA,NA,2,1,2.2
Blackrock,blackrock_1A,2021,2021-08-31,2021-08-10,3,13.463293651428572,NA,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,150,14.43333333,3,0.02,0.20785219404338387,19952,133.01333333333332,57.333333333333336,7.571877794400365,54,1.6,0.1907878402833892,1.58,1,37,0.46,243,-3.506557897319982,-1.5239384551203823,4.890524551430694,NA,2,1,2.3
Blackrock,blackrock_1A,2021,2021-08-31,2021-08-10,4,13.463293651428572,NA,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,150,10.13333333,1,0.00666666666666666,0.09868421055877773,4232,28.213333333333335,46,NA,46,0.88,NA,0.88,3,35,0.41,243,-4.094344562222101,-2.2193087524547632,3.3401490589860763,NA,2,1,2.4
Blackrock,blackrock_1A,2021,2021-09-16,2021-08-31,1,11.304661459,NA,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,NA,NA,NA,NA,2,1,2.1
Blackrock,blackrock_1A,2021,2021-09-16,2021-08-31,2,11.304661459,NA,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,NA,NA,NA,NA,2,1,2.2
Blackrock,blackrock_1A,2021,2021-09-16,2021-08-31,3,11.304661459,NA,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,57.333333333333336,1.6,259,NA,NA,NA,NA,2,1,2.3
Blackrock,blackrock_1A,2021,2021-09-16,2021-08-31,4,11.304661459,NA,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46,0.88,259,NA,NA,NA,NA,2,1,2.4
Blackrock,blackrock_1A,2021,2021-10-04,2021-09-16,1,7.083101851777778,NA,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,NA,NA,NA,NA,2,1,2.1
Blackrock,blackrock_1A,2021,2021-10-04,2021-09-16,2,7.083101851777778,NA,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,150,28,8,0.05333333333333334,0.2857142857142857,63494,423.29333333333335,62.875,4.155461122770509,61,2.575,0.5665181878305913,2.4,NA,NA,NA,277,-2.7593434954897607,-1.2183615417780356,6.048089022131672,NA,2,1,2.2
Blackrock,blackrock_1A,2021,2021-10-04,2021-09-16,3,7.083101851777778,NA,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,150,20.5,1,0.00666666666666666,0.04878048780487805,5184,34.56,72,NA,72,3.38,NA,3.38,NA,NA,NA,277,-4.094344562222101,-2.833945319201744,3.5429862539335333,NA,2,1,2.3
Blackrock,blackrock_1A,2021,2021-10-04,2021-09-16,4,7.083101851777778,NA,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,150,15.35,5,0.03333333333333333,0.32573289902280134,24268,161.78666666666666,69.2,9.011104260855047,69,3.1,1.135341358358798,2.66,NA,NA,NA,277,-3.138833117194664,-1.0914393785384957,5.086340402846457,NA,2,1,2.4
Blackrock,blackrock_1A,2021,2021-10-30,2021-10-04,1,3.512410256403846,NA,124.82098312195512,0.01149104268004615,0.1520450762502093,0.04123917928435412,0.07930238215510686,0.39627254326240663,0.504052666727454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303,NA,NA,NA,NA,2,1,2.1
Blackrock,blackrock_1A,2021,2021-10-30,2021-10-04,2,3.512410256403846,NA,124.48098339859408,0.02299866795841288,0.15260239056655434,0.04433191474293894,0.08092653280869279,0.4087139809345311,0.5078128780516608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,62.875,2.575,303,NA,NA,NA,NA,2,1,2.2
Blackrock,blackrock_1A,2021,2021-10-30,2021-10-04,3,3.512410256403846,NA,124.19306736263484,0.05436461967728881,0.15328275131933752,0.04820769022737269,0.08289029354859992,0.4232766014570654,0.5122677940824418,150,14.3,1,0.00666666666666666,0.06993006993006992,13872,92.48,68,NA,68,2.67,NA,2.67,1,72,3.38,303,-4.094344562222101,-2.526603152453188,4.527100530566169,NA,2,1,2.3
Blackrock,blackrock_1A,2021,2021-10-30,2021-10-04,4,3.512410256403846,NA,123.3126589448118,0.02497035716635121,0.15383351026478811,0.05195750583866598,0.08451622333865409,0.4364144644292463,0.5158833807340029,150,16,1,0.00666666666666666,0.0625,5776,38.50666666666667,76,NA,76,4.16,NA,4.16,5,69.2,3.1,303,-4.094344562222101,-2.624168717121508,3.65109104805228,NA,2,1,2.4
Cliff,cliff_1A,2021,2021-08-12,2021-08-01,1,12.723526515454544,NA,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,13.48333333,4,0.02666666666666667,0.2966625464268634,10110,67.4,29,1.4142135623730951,29.5,0.1625,0.00957427107756339,0.165,NA,NA,NA,224,-3.3058872018578307,-1.1820073332619945,4.210793374865347,NA,4,1,4.1
Cliff,cliff_1A,2021,2021-08-12,2021-08-01,2,12.723526515454544,NA,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,17.48333333,6,0.04,0.34318398481280915,5686,37.906666666666666,30.666666666666668,2.943920288775949,30.5,0.20833333333333337,0.09261029460414574,0.18,NA,NA,NA,224,-2.995732273553991,-1.040766154392454,3.63539076916295,NA,4,1,4.2
Cliff,cliff_1A,2021,2021-08-12,2021-08-01,3,12.723526515454544,NA,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,4,1,4.3
Cliff,cliff_1A,2021,2021-08-12,2021-08-01,4,12.723526515454544,NA,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,11.38333333,1,0.00666666666666666,0.08784773062601692,2700,18,30,NA,30,0.2,NA,0.2,NA,NA,NA,224,-4.094344562222101,-2.324342777784912,2.8909271591878647,NA,4,1,4.4
Cliff,cliff_1A,2021,2021-09-01,2021-08-12,1,11.06308958335,NA,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,29,0.1625,244,NA,NA,NA,NA,4,1,4.1
Cliff,cliff_1A,2021,2021-09-01,2021-08-12,2,11.06308958335,NA,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,13.06666667,1,0.00666666666666666,0.07653061222537484,4232,28.213333333333335,46,NA,46,1,NA,1,6,30.666666666666668,0.20833333333333337,244,-4.094344562222101,-2.4472570290923814,3.3401490589860763,NA,4,1,4.2
Cliff,cliff_1A,2021,2021-09-01,2021-08-12,3,11.06308958335,NA,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,4,1,4.3
Cliff,cliff_1A,2021,2021-09-01,2021-08-12,4,11.06308958335,NA,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,30,0.2,244,NA,NA,NA,NA,4,1,4.4
Cliff,cliff_1A,2021,2021-09-17,2021-09-01,1,9.955101562875,NA,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,4,1,4.1
Cliff,cliff_1A,2021,2021-09-17,2021-09-01,2,9.955101562875,NA,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,46,1,260,NA,NA,NA,NA,4,1,4.2
Cliff,cliff_1A,2021,2021-09-17,2021-09-01,3,9.955101562875,NA,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,9.966666667,1,0.00666666666666666,0.10033444815717944,3249,21.66,57,NA,57,1.6,NA,1.6,NA,NA,NA,260,-4.094344562222101,-2.20423908818061,3.075928815548268,NA,4,1,4.3
Cliff,cliff_1A,2021,2021-09-17,2021-09-01,4,9.955101562875,NA,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,4,1,4.4
Cliff,cliff_1A,2021,2021-10-05,2021-09-17,1,6.996817129555556,NA,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,17.25,5,0.03333333333333333,0.2898550724637681,23299,155.32666666666665,67.8,8.87130204648675,70,3.174,1.5091984627609452,2.8,NA,NA,NA,278,-3.138833117194664,-1.2044560128398076,5.045594804454758,NA,4,1,4.1
Cliff,cliff_1A,2021,2021-10-05,2021-09-17,2,6.996817129555556,NA,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,22.6,8,0.05333333333333334,0.35398230088495575,27370,182.46666666666667,58.25,5.67576300723398,59.5,1.72,0.5251394372654072,1.79,NA,NA,NA,278,-2.7593434954897607,-1.010650036470008,5.206622310967264,NA,4,1,4.2
Cliff,cliff_1A,2021,2021-10-05,2021-09-17,3,6.996817129555556,NA,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,21.76666667,5,0.03333333333333333,0.22970903518687455,17778,118.52,59.2,7.981227975693966,60,1.962,0.690231845107135,1.9,1,57,1.6,278,-3.138833117194664,-1.4283294445230503,4.775166093091409,NA,4,1,4.3
Cliff,cliff_1A,2021,2021-10-05,2021-09-17,4,6.996817129555556,NA,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,17.31666667,9,0.06,0.5197305100058267,36164,241.09333333333333,63.333333333333336,2.8284271247461903,63,2.155555555555555,0.45205395449855074,2.17,NA,NA,NA,278,-2.6592600369327783,-0.6353868734386546,5.485225610613467,NA,4,1,4.4
Cliff,cliff_1A,2021,2021-10-31,2021-10-05,1,4.585995192307692,NA,158.40185970024615,0.24626007873652245,0.07450020431516392,0.2277207337043363,0.12748691348300217,0.7113328129687372,0.593543747046986,150,16,5,0.03333333333333333,0.3125,89210,594.7333333333333,59.2,8.927485648266257,61,2.066,0.74677975334097,2.11,5,67.8,3.174,304,-3.138833117194664,-1.1316521427463098,6.388129939928707,NA,4,1,4.1
Cliff,cliff_1A,2021,2021-10-31,2021-10-05,2,4.585995192307692,NA,157.94531868255277,0.30740742118724607,0.07303008081167517,0.21183762468203385,0.12309210156532184,0.6974277481475171,0.5868397913476294,150,24.23333333,6,0.04,0.24759284735180093,150474,1003.16,64.5,4.847679857416329,62.5,2.3333333333333335,0.4714940791427468,2.19,8,58.25,1.72,304,-2.995732273553991,-1.3563750516288906,6.910920265125293,NA,4,1,4.2
Cliff,cliff_1A,2021,2021-10-31,2021-10-05,3,4.585995192307692,NA,157.78801624155707,0.25205769119267274,0.07173994257844678,0.1996462638504863,0.1193191198288684,0.6860501271301589,0.5809013529334729,150,22.5,12,0.08,0.5333333333333333,173432,1156.2133333333334,60,3.789938833759242,60,1.975,0.31927474631790664,1.925,5,59.2,1.962,304,-2.4079456086518722,-0.6100322738494387,7.052914225497616,NA,4,1,4.3
Cliff,cliff_1A,2021,2021-10-31,2021-10-05,4,4.585995192307692,NA,157.40005747063222,0.2938342745849031,0.07043695043751472,0.186778889828338,0.11553564087453697,0.6732871104331595,0.574765722308628,150,13,5,0.03333333333333333,0.38461538461538464,124222,828.1466666666666,59.2,7.463243262818116,58,2.002,0.6652969261916066,1.6,9,63.333333333333336,2.155555555555555,304,-3.138833117194664,-0.9298436982788585,6.719202347437206,NA,4,1,4.4
Willow,willow_4B,2021,2021-08-12,2021-08-01,1,13.095189395454543,NA,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,13,1,13.1
Willow,willow_4B,2021,2021-08-12,2021-08-01,2,13.095189395454543,NA,185.3546018047723,0.615907761328027,0.11314336088533666,0.30990455119711596,0.18135062133152183,0.7708855580486398,0.6615213027705769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,13,1,13.2
Willow,willow_4B,2021,2021-08-12,2021-08-01,3,13.095189395454543,NA,185.0377324146354,0.5631689030286999,0.11160120889562676,0.28762904986593746,0.1759162737982292,0.756430643447486,0.6556122692103529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,13,1,13.3
Willow,willow_4B,2021,2021-08-12,2021-08-01,4,13.095189395454543,NA,184.83093429554955,0.3283605470715802,0.11028569059511452,0.2670800040210838,0.17117966105479565,0.742090065505135,0.6503170223159789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224,NA,NA,NA,NA,13,1,13.4
Willow,willow_4B,2021,2021-09-01,2021-08-12,1,11.2726874995,NA,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,13,1,13.1
Willow,willow_4B,2021,2021-09-01,2021-08-12,2,11.2726874995,NA,185.3546018047723,0.615907761328027,0.11314336088533666,0.30990455119711596,0.18135062133152183,0.7708855580486398,0.6615213027705769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,13,1,13.2
Willow,willow_4B,2021,2021-09-01,2021-08-12,3,11.2726874995,NA,185.0377324146354,0.5631689030286999,0.11160120889562676,0.28762904986593746,0.1759162737982292,0.756430643447486,0.6556122692103529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,13,1,13.3
Willow,willow_4B,2021,2021-09-01,2021-08-12,4,11.2726874995,NA,184.83093429554955,0.3283605470715802,0.11028569059511452,0.2670800040210838,0.17117966105479565,0.742090065505135,0.6503170223159789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,NA,NA,NA,NA,13,1,13.4
Willow,willow_4B,2021,2021-09-17,2021-09-01,1,10.1103124998125,NA,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,13,1,13.1
Willow,willow_4B,2021,2021-09-17,2021-09-01,2,10.1103124998125,NA,185.3546018047723,0.615907761328027,0.11314336088533666,0.30990455119711596,0.18135062133152183,0.7708855580486398,0.6615213027705769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,13,1,13.2
Willow,willow_4B,2021,2021-09-17,2021-09-01,3,10.1103124998125,NA,185.0377324146354,0.5631689030286999,0.11160120889562676,0.28762904986593746,0.1759162737982292,0.756430643447486,0.6556122692103529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,13,1,13.3
Willow,willow_4B,2021,2021-09-17,2021-09-01,4,10.1103124998125,NA,184.83093429554955,0.3283605470715802,0.11028569059511452,0.2670800040210838,0.17117966105479565,0.742090065505135,0.6503170223159789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,NA,13,1,13.4
Willow,willow_4B,2021,2021-10-05,2021-09-17,1,7.444097222277778,NA,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,NA,NA,NA,NA,13,1,13.1
Willow,willow_4B,2021,2021-10-05,2021-09-17,2,7.444097222277778,NA,185.3546018047723,0.615907761328027,0.11314336088533666,0.30990455119711596,0.18135062133152183,0.7708855580486398,0.6615213027705769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,NA,NA,NA,NA,13,1,13.2
Willow,willow_4B,2021,2021-10-05,2021-09-17,3,7.444097222277778,NA,185.0377324146354,0.5631689030286999,0.11160120889562676,0.28762904986593746,0.1759162737982292,0.756430643447486,0.6556122692103529,150,13.86666667,1,0.00666666666666666,0.07211538459804918,12675,84.5,65,NA,65,2.62,NA,2.62,NA,NA,NA,278,-4.094344562222101,-2.4996298915520048,4.436869870556391,NA,13,1,13.3
Willow,willow_4B,2021,2021-10-05,2021-09-17,4,7.444097222277778,NA,184.83093429554955,0.3283605470715802,0.11028569059511452,0.2670800040210838,0.17117966105479565,0.742090065505135,0.6503170223159789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,NA,NA,NA,NA,13,1,13.4
Willow,willow_4B,2021,2021-10-31,2021-10-05,1,5.517250874115384,NA,185.56026766978263,0.16998029429875672,0.11474853955982268,0.3282308840859443,0.18635320718132864,0.7820341125476179,0.6668121492984552,150,12.5,1,0.00666666666666666,0.08,3721,24.80666666666667,61,NA,61,2.21,NA,2.21,NA,NA,NA,304,-4.094344562222101,-2.4079456086518722,3.2115154704619084,NA,13,1,13.1
